beta_hub,beta_tip,sigma,eta,P0,T0,PR,TR,eta_isen
16.865659670936147,57.00528918083386,0.8828513984413069,0.8918775504876377,99667.78391870775,293.26571568224347,1.574903395281659,1.1532544813781251,0.9041571568886991
14.307068162390344,58.34895122916963,0.9289736879975896,0.8982083654274996,102661.87535611013,261.8889489559851,1.6922523398448337,1.178047965415381,0.9109134944147235
16.627155296422973,61.4124316314813,0.9744594206987349,0.9067532730830941,98515.23823000153,296.55145336842116,1.5677374820529257,1.1496087601441929,0.9162803519071548
18.581015481834534,59.022640224123,0.9754952399588617,0.9004088594730979,93823.2988469404,281.43684225469997,1.6288065859443275,1.1638534325344754,0.9128074124955451
10.310696231810546,60.377738498360664,0.9293240695099252,0.9028780951291192,98918.31744422465,296.8959536028483,1.5814882591039077,1.1533358954796058,0.9125341976285277
18.253929639896086,57.464465295131795,0.9649532149620759,0.9012423933971753,99895.07227338452,309.16290602233255,1.572191426403869,1.1509946192319054,0.9139770710634718
10.371824275225542,55.61968389626353,0.921325419652301,0.8879977840244323,105147.84798302283,268.4905040104665,1.7021489935061742,1.1819488686361268,0.902034573757505
17.475860505959986,61.565965213222874,0.9278028697689821,0.9015629225393516,98433.69824417631,281.380843380318,1.5744384461875278,1.1520302510127625,0.9108061548496322
11.982129571078458,56.786846276815076,0.9338099940211261,0.8795930571562373,103625.13651174995,279.3976549262828,1.6466602022221657,1.1716233903392086,0.8923771383820676
12.197135653378002,63.44669005854807,0.8910304961888899,0.883858948068339,104369.26298092687,265.77379035618486,1.5770465375020208,1.1560039249757947,0.891058340672369
10.31958148200301,62.44873969242335,0.9486739086861894,0.8877539965601801,98409.63555320412,286.89207110988133,1.5746482567251576,1.1546082996770954,0.8958990764883228
13.638715806926186,62.51352186469987,0.9661713732137233,0.8859755166369673,105411.8051100705,303.4232787602275,1.5273829019969523,1.1439237443934083,0.8938267287592772
19.442287784919717,56.826414768314955,0.9301323206432902,0.8878123550230315,100353.03308583114,285.23536911216434,1.6083266807527068,1.1613307156345107,0.9013670497285945
16.19903377684993,63.173954911367346,0.8960007123892522,0.924472167639799,98976.1665591724,308.40020799360315,1.4957727082133023,1.1308664640494583,0.9316309957674551
17.873592727375698,61.825634410136644,0.9648522852983564,0.8871638550286726,105072.30068449605,303.5799895890842,1.5202636731281565,1.1419387101956338,0.8957199225782286
18.135230940154635,62.53908395045533,0.9312661871531609,0.886994866379263,104733.60179283262,308.90431535978445,1.4839466248054616,1.1334594566428615,0.8944866481573228
15.418069765547127,64.03777438795332,0.9248062755321312,0.8910694986115834,103567.00348257502,291.67239972870294,1.5092512876528297,1.1390266291671176,0.8976589926598355
18.65543835524064,59.154877610040124,0.9319032732276467,0.8906813290302081,97957.47679102655,265.72782310890534,1.642788478527067,1.1687891245214777,0.9027682597136059
12.524465062933452,59.68460945682844,0.9716953339046626,0.9009487730584614,102802.2953745817,300.837628175457,1.5897269732989743,1.1553462476363725,0.9116266977417875
13.351829805279774,55.826338903755804,0.9402870261477657,0.9207656110226351,92683.98656261431,289.47494997188653,1.6659950333382698,1.1678748764781894,0.9352518399571192
10.468421732248343,62.305480298384126,0.9516239457847365,0.882504306547948,100695.87304589445,307.0557800010022,1.5251750664492767,1.1439777879595163,0.8902520336904816
17.494746734804117,62.63458401970635,0.9246474798480467,0.909773054518234,93913.550187087,290.21549493713565,1.5405047163092953,1.143162509470511,0.9178714486847244
17.369852545647,63.22557198964523,0.9332879873878243,0.920202614873484,94250.4393901541,297.4913737908927,1.5265484828620495,1.1384591000649193,0.9278313096557134
16.349657349902262,61.65272307875947,0.9348413456606544,0.9012301827836398,102964.82584138754,278.8884412648119,1.588084805268241,1.1551742364277424,0.9104650963253597
14.461828662368877,63.000783670370154,0.8876482606540681,0.9050531454695653,98338.42137733793,283.67393856779574,1.5431357076779915,1.144611611330649,0.9124891690948892
15.377697502847319,61.30409167272072,0.9471503016141386,0.8963803635348575,98737.46339457379,298.77826919343994,1.5484454202414715,1.146968332503882,0.9054194965642218
12.797741993636684,58.64600581638643,0.8995036626443639,0.9032578721452712,102729.49485154131,268.32532688468393,1.6615110238567448,1.170605774347031,0.9150610363208855
15.343377915594388,63.74471568142434,0.9435017373820693,0.8910592840879806,105514.41758519039,256.06085125562885,1.6184461414763758,1.1640740295350707,0.8988179857300233
13.479233867783433,59.27381437063082,0.9395031648121885,0.9055951602714142,103986.47557280197,302.13413058934435,1.5777987563446085,1.151866584687379,0.9163556045082163
12.026015634766598,62.885264864562195,0.9492518943785053,0.8873523524764501,102938.1536675118,283.85218740577227,1.5690251950369865,1.1534297129004236,0.8952004035764578
18.14573817095193,61.40882670404697,0.9657976265768893,0.917138702364114,102941.07333862434,285.3496744274006,1.594915029663708,1.1538887960762503,0.9271696539096802
15.189832421711184,56.84983443393557,0.9764808719809683,0.8925685174688054,103971.90770566973,294.7977703293856,1.6236782587160026,1.16395822565879,0.9059096545135681
16.534298715144395,57.080613503913746,0.9496534077027198,0.926101923475817,96950.83735816237,311.26565929520206,1.5916859533292453,1.1511901064777563,0.939344195728934
14.187312020389397,63.450893108634375,0.9411697687950668,0.8873416035211852,100554.51802894028,284.9893480098112,1.5442809077978932,1.1477691072432588,0.8946151415936218
